ID;year;loan_limit;Gender;approv_in_adv;loan_type;loan_purpose;Credit_Worthiness;open_credit;business_or_commercial;loan_amount;rate_of_interest;Interest_rate_spread;Upfront_charges;term;Neg_ammortization;interest_only;lump_sum_payment;property_value;construction_type;occupancy_type;Secured_by;total_units;income;credit_type;Credit_Score;co_applicant_credit_type;age;submission_of_application;LTV;Region;Security_Type;Status;dtir1
139986;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;336500;1604.66;1796.95;3224.99;240;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5400;EQUI;628;EXP;35-44;to_inst;;North;direct;1;
140000;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;326500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4320;EQUI;635;EXP;45-54;to_inst;;North;direct;1;
140037;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;586500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9360;EQUI;753;EXP;25-34;not_inst;;North;direct;1;
140065;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;146500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2040;EQUI;666;EXP;35-44;to_inst;;North;direct;1;
140097;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;486500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4860;EQUI;747;EXP;65-74;to_inst;;North;direct;1;
140119;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;266500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4080;EQUI;619;EXP;25-34;not_inst;;North;direct;1;
140155;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;136500;1604.66;1796.95;3224.99;240;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3960;EQUI;658;EXP;55-64;to_inst;;North;direct;1;
140189;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;466500;1604.66;1796.95;3224.99;240;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;11940;EQUI;507;EXP;45-54;to_inst;;North;direct;1;
140197;2019;cf;Male;pre;type1;p1;l1;nopc;nob/c;206500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7080;EQUI;663;EXP;45-54;to_inst;;North;direct;1;
140232;2019;cf;Male;nopre;type3;p1;l1;nopc;nob/c;136500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3120;EQUI;821;EXP;65-74;to_inst;;North;direct;1;
140278;2019;cf;Male;nopre;type2;p1;l2;nopc;b/c;56500;1604.66;1796.95;3224.99;240;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;1680;EQUI;512;EXP;<25;to_inst;;North;direct;1;
140294;2019;cf;Male;nopre;type2;p4;l1;nopc;b/c;246500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;3480;EQUI;566;EXP;45-54;to_inst;;North;direct;1;
140315;2019;ncf;Male;nopre;type3;p4;l1;nopc;nob/c;656500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;539;EXP;55-64;not_inst;;south;direct;1;
140319;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;206500;1604.66;1796.95;3224.99;180;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5400;EQUI;534;EXP;55-64;to_inst;;south;direct;1;
140483;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;266500;1604.66;1796.95;3224.99;180;not_neg;not_int;lpsm;497893;sb;pr;home;1U;6840;EQUI;747;EXP;35-44;not_inst;;south;direct;1;
140485;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;236500;1604.66;1796.95;3224.99;240;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3600;EQUI;517;EXP;55-64;to_inst;;North;direct;1;
140503;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;166500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5280;EQUI;557;EXP;55-64;to_inst;;south;direct;1;
140552;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;596500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;6240;EQUI;588;EXP;55-64;not_inst;;North;direct;1;
140582;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;146500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3480;EQUI;581;EXP;55-64;to_inst;;North;direct;1;
140598;2019;cf;Male;pre;type1;p1;l1;nopc;nob/c;726500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;13740;EQUI;824;EXP;45-54;not_inst;;central;direct;1;
140617;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;326500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2460;EQUI;720;EXP;65-74;not_inst;;North;direct;1;
140624;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;276500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6840;EQUI;810;EXP;55-64;to_inst;;North;direct;1;
140687;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;36500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6780;EQUI;560;EXP;35-44;to_inst;;North;direct;1;
140704;2019;ncf;Male;nopre;type1;p4;l1;nopc;nob/c;676500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;12480;EQUI;763;EXP;45-54;to_inst;;south;direct;1;
140710;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;156500;1604.66;1796.95;3224.99;300;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;3780;EQUI;590;EXP;55-64;to_inst;;south;direct;1;
140719;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;226500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3900;EQUI;764;EXP;45-54;to_inst;;south;direct;1;
140744;2019;cf;Male;nopre;type1;p2;l1;nopc;nob/c;156500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;8580;EQUI;669;EXP;>74;to_inst;;south;direct;1;
140760;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;416500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;5880;EQUI;881;EXP;25-34;not_inst;;North;direct;1;
140881;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;86500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2700;EQUI;736;EXP;65-74;to_inst;;North;direct;1;
140905;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;446500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6780;EQUI;886;EXP;45-54;to_inst;;North;direct;1;
141001;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;526500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4800;EQUI;558;EXP;>74;to_inst;;south;direct;1;
141029;2019;cf;Male;nopre;type2;p3;l1;nopc;b/c;166500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2100;EQUI;507;EXP;35-44;to_inst;;south;direct;1;
141057;2019;cf;Male;nopre;type1;p2;l1;nopc;nob/c;206500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3660;EQUI;645;EXP;35-44;to_inst;;North-East;direct;1;
141075;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;286500;1604.66;1796.95;3224.99;300;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;4620;EQUI;698;EXP;35-44;to_inst;;North;direct;1;
141101;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;156500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;2100;EQUI;758;EXP;25-34;to_inst;;North;direct;1;
141237;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;566500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;2U;6360;EQUI;534;EXP;55-64;not_inst;;south;direct;1;
141238;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;436500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;10500;EQUI;900;EXP;35-44;not_inst;;North;direct;1;
141262;2019;cf;Male;pre;type1;p1;l1;nopc;nob/c;556500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7260;EQUI;553;EXP;35-44;not_inst;;south;direct;1;
141281;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;536500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;7200;EQUI;618;EXP;25-34;not_inst;;North;direct;1;
141375;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;306500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3240;EQUI;795;EXP;35-44;not_inst;;south;direct;1;
141393;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;296500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4080;EQUI;708;EXP;35-44;to_inst;;North;direct;1;
141406;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;446500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;12420;EQUI;562;EXP;55-64;to_inst;;North;direct;1;
141407;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;286500;1604.66;1796.95;3224.99;180;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;19200;EQUI;799;EXP;25-34;to_inst;;North;direct;1;
141431;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;246500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7740;EQUI;787;EXP;35-44;to_inst;;south;direct;1;
141497;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;296500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;516;EXP;55-64;to_inst;;North;direct;1;
141590;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;376500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9000;EQUI;585;EXP;25-34;to_inst;;North;direct;1;
141611;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;696500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;15480;EQUI;812;EXP;45-54;not_inst;;south;direct;1;
141612;2019;cf;Male;nopre;type1;p1;l2;nopc;nob/c;596500;1604.66;1796.95;3224.99;300;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;8460;EQUI;563;EXP;25-34;to_inst;;south;direct;1;
141689;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;226500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3000;EQUI;722;EXP;>74;to_inst;;south;direct;1;
141750;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;146500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3600;EQUI;598;EXP;55-64;to_inst;;North;direct;1;
141761;2019;cf;Male;nopre;type2;p4;l1;nopc;b/c;356500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;750;EXP;55-64;not_inst;;North;direct;1;
141803;2019;cf;Male;nopre;type2;p3;l1;nopc;b/c;186500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6060;EQUI;579;EXP;45-54;to_inst;;central;direct;1;
141870;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;166500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2400;EQUI;862;EXP;>74;to_inst;;south;direct;1;
141906;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;226500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;sr;home;1U;13260;EQUI;687;EXP;>74;to_inst;;North;direct;1;
141916;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;566500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7020;EQUI;753;EXP;45-54;not_inst;;south;direct;1;
141918;2019;cf;Male;nopre;type3;p1;l1;nopc;nob/c;206500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3960;EQUI;851;EXP;35-44;to_inst;;south;direct;1;
141933;2019;cf;Male;nopre;type1;p4;l2;nopc;nob/c;606500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;8220;EQUI;804;EXP;55-64;not_inst;;North;direct;1;
141945;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;346500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;1440;EQUI;835;EXP;>74;not_inst;;North;direct;1;
141953;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;416500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;25080;EQUI;801;EXP;65-74;to_inst;;North;direct;1;
141985;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;246500;1604.66;1796.95;3224.99;324;not_neg;not_int;lpsm;497893;sb;pr;home;1U;5220;EQUI;841;EXP;25-34;to_inst;;North;direct;1;
142013;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;416500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7260;EQUI;650;EXP;35-44;not_inst;;North;direct;1;
142050;2019;ncf;Male;nopre;type3;p3;l1;nopc;nob/c;566500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;8040;EQUI;840;EXP;45-54;to_inst;;North;direct;1;
142097;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;296500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4920;EQUI;679;EXP;65-74;to_inst;;North;direct;1;
142105;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;606500;1604.66;1796.95;3224.99;180;not_neg;not_int;lpsm;497893;sb;sr;home;1U;37680;EQUI;709;EXP;65-74;to_inst;;North;direct;1;
142166;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;716500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9000;EQUI;738;EXP;35-44;to_inst;;south;direct;1;
142172;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;286500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;5460;EQUI;805;EXP;35-44;to_inst;;North;direct;1;
142195;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;296500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;0;EQUI;511;EXP;55-64;to_inst;;North;direct;1;
142220;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;326500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;8100;EQUI;561;EXP;55-64;to_inst;;North;direct;1;
142245;2019;cf;Male;nopre;type1;p4;l2;nopc;nob/c;496500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9000;EQUI;560;EXP;35-44;not_inst;;south;direct;1;
142258;2019;cf;Male;nopre;type2;p4;l1;nopc;b/c;246500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;563;EXP;45-54;to_inst;;North;direct;1;
142260;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;706500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7380;EQUI;885;EXP;45-54;not_inst;;south;direct;1;
142314;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;816500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;ir;home;3U;13920;EQUI;714;EXP;55-64;not_inst;;North;direct;1;
142317;2019;cf;Male;nopre;type2;p3;l1;nopc;b/c;206500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;2160;EQUI;825;EXP;65-74;to_inst;;North;direct;1;
142337;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;206500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;4020;EQUI;764;EXP;25-34;not_inst;;south;direct;1;
142339;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;186500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5220;EQUI;873;EXP;45-54;to_inst;;North;direct;1;
142387;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;326500;1604.66;1796.95;3224.99;240;not_neg;not_int;not_lpsm;497893;sb;sr;home;1U;9600;EQUI;615;EXP;35-44;to_inst;;central;direct;1;
142412;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;146500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;2160;EQUI;579;EXP;45-54;to_inst;;North;direct;1;
142440;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;326500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2700;EQUI;649;EXP;45-54;to_inst;;central;direct;1;
142451;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;166500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5460;EQUI;856;EXP;55-64;to_inst;;North;direct;1;
142458;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;516500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;7020;EQUI;639;EXP;25-34;to_inst;;North;direct;1;
142515;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;106500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;sr;home;1U;2100;EQUI;895;EXP;55-64;to_inst;;North;direct;1;
142545;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;246500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3300;EQUI;609;EXP;45-54;to_inst;;south;direct;1;
142560;2019;cf;Male;nopre;type2;p4;l2;nopc;b/c;216500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;707;EXP;45-54;to_inst;;central;direct;1;
142699;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;316500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5100;EQUI;571;EXP;45-54;not_inst;;North;direct;1;
142820;2019;cf;Male;pre;type1;p3;l1;nopc;nob/c;386500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4920;EQUI;566;EXP;45-54;to_inst;;North;direct;1;
142865;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;486500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;6960;EQUI;838;EXP;45-54;not_inst;;south;direct;1;
142874;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;416500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9900;EQUI;804;EXP;35-44;not_inst;;North;direct;1;
142882;2019;cf;Male;pre;type1;p3;l1;nopc;nob/c;606500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6960;EQUI;549;EXP;65-74;to_inst;;south;direct;1;
142918;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;386500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;ir;home;2U;6240;EQUI;677;EXP;45-54;not_inst;;North;direct;1;
142920;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;326500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;5460;EQUI;513;EXP;35-44;to_inst;;central;direct;1;
142947;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;226500;1604.66;1796.95;3224.99;300;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4860;EQUI;695;EXP;25-34;to_inst;;North;direct;1;
142962;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;336500;1604.66;1796.95;3224.99;324;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;3840;EQUI;576;EXP;25-34;to_inst;;North;direct;1;
142968;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;256500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7380;EQUI;869;EXP;35-44;not_inst;;North;direct;1;
142971;2019;cf;Male;nopre;type2;p3;l1;nopc;b/c;196500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4980;EQUI;583;EXP;25-34;to_inst;;south;direct;1;
142984;2019;cf;Male;pre;type1;p3;l1;nopc;nob/c;276500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3480;EQUI;535;EXP;35-44;to_inst;;North-East;direct;1;
142999;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;226500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3960;EQUI;856;EXP;45-54;to_inst;;North;direct;1;
143030;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;486500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9480;EQUI;728;EXP;35-44;not_inst;;North;direct;1;
143055;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;246500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;670;EXP;45-54;to_inst;;North;direct;1;
143129;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;426500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;11100;EQUI;751;EXP;55-64;to_inst;;south;direct;1;
143168;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;496500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5700;EQUI;821;EXP;35-44;to_inst;;central;direct;1;
143184;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;456500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9840;EQUI;527;EXP;35-44;not_inst;;south;direct;1;
143222;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;346500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;10500;EQUI;582;EXP;45-54;to_inst;;North;direct;1;
143249;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;306500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9720;EQUI;813;EXP;>74;not_inst;;south;direct;1;
143261;2019;ncf;Male;nopre;type1;p4;l1;nopc;nob/c;776500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;10860;EQUI;826;EXP;45-54;not_inst;;North;direct;1;
143301;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;116500;1604.66;1796.95;3224.99;180;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;18000;EQUI;539;EXP;55-64;to_inst;;North;direct;1;
143304;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;396500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4500;EQUI;627;EXP;45-54;not_inst;;North;direct;1;
143322;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;336500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3600;EQUI;783;EXP;35-44;to_inst;;south;direct;1;
143338;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;416500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;9000;EQUI;545;EXP;55-64;to_inst;;south;direct;1;
143356;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;356500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;4500;EQUI;703;EXP;35-44;not_inst;;North;direct;1;
143357;2019;cf;Male;pre;type1;p3;l1;nopc;nob/c;566500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;8100;EQUI;806;EXP;55-64;not_inst;;North;direct;1;
143371;2019;cf;Male;nopre;type1;p2;l1;nopc;nob/c;136500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;ir;home;2U;10140;EQUI;804;EXP;55-64;to_inst;;North;direct;1;
143391;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;536500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;7980;EQUI;807;EXP;35-44;to_inst;;south;direct;1;
143436;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;616500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6660;EQUI;888;EXP;45-54;not_inst;;North;direct;1;
143455;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;226500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3240;EQUI;816;EXP;<25;to_inst;;North;direct;1;
143479;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;506500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6780;EQUI;600;EXP;55-64;not_inst;;south;direct;1;
143498;2019;cf;Male;pre;type1;p3;l1;nopc;nob/c;106500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3900;EQUI;675;EXP;35-44;to_inst;;North;direct;1;
143553;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;86500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;1680;EQUI;859;EXP;45-54;to_inst;;North;direct;1;
143621;2019;cf;Male;nopre;type3;p1;l1;nopc;nob/c;136500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4380;EQUI;516;EXP;>74;to_inst;;North;direct;1;
143629;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;476500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;5400;EQUI;759;EXP;55-64;not_inst;;North;direct;1;
